,Word,Length,Distance
25844,GLAMS,5,23.831499491295418
25845,GLANCE,6,22.52908374418259
25846,GLANCED,7,23.58212695317261
25847,GLANCER,7,23.52908374418259
25848,GLANCES,7,23.732786365264722
25849,GLAND,5,20.89990687348732
25850,GLANDES,7,23.156652703559477
25851,GLANDS,6,21.89990687348732
25852,GLANS,5,21.866970773467955
25853,GLARE,5,15.85112258592997
25854,GLAREAL,7,25.79763228279767
25855,GLARED,6,16.90416579491999
25856,GLARES,6,17.054825207012104
25857,GLARIER,7,24.85112258592997
25858,GLARING,7,22.922529030016882
25859,GLARY,5,16.85112258592997
25860,GLASS,5,13.0
25861,GLASSED,7,15.256745830072155
25862,GLASSEN,7,18.37450590102714
25863,GLASSES,7,15.40740524216427
25864,GLASSIE,7,23.757508141548737
25865,GLASSY,6,16.803800730848028
25866,GLAUM,5,19.863594559528778
25867,GLAUMED,7,25.987692885553123
25868,GLAUMS,6,25.286591885731326
25869,GLAUR,5,20.757508141548737
25870,GLAURS,6,22.70401783841644
25871,GLAURY,6,22.757508141548737
25872,GLAZE,5,15.460448451154289
25873,GLAZED,6,16.51349166014431
25874,GLAZEN,6,19.63125173109929
25875,GLAZER,6,16.46044845115429
25876,GLAZERS,7,18.406958148021992
25877,GLAZES,6,16.66415107223642
25878,GLAZIER,7,25.70102034493145
25879,GLAZILY,7,24.841931094138868
25880,GLAZING,7,23.77242678901836
25881,GLAZY,5,17.83170410928416
25882,GLEAM,5,18.763514027053443
25883,GLEAMED,7,24.887612353077785
25884,GLEAMER,7,24.834569144087766
25885,GLEAMS,6,24.18651135325599
25886,GLEAMY,6,21.362667735474705
25887,GLEAN,5,17.77800918816312
25888,GLEANED,7,23.001855677098142
25889,GLEANER,7,22.948812468108123
25890,GLEANS,6,22.22198263542853
25891,GLEAVE,6,18.43107511766661
25892,GLEAVES,7,19.634777738748742
25893,GLEBA,5,18.180478016203566
25894,GLEBAE,6,20.12698771307127
25895,GLEBE,5,17.06450697278344
25896,GLEBES,6,18.268209593865574
25897,GLEBOUS,7,24.405390376215717
25898,GLEBY,5,15.765198730215305
25899,GLED,4,11.46154537408289
25900,GLEDE,5,12.51458858307291
25901,GLEDES,6,13.718291204155046
25902,GLEDGE,6,15.997072932600052
25903,GLEDGED,7,17.050116141590074
25904,GLEDGES,7,17.200775553682185
25905,GLEDS,5,12.46154537408289
25906,GLEE,4,10.40850216509287
25907,GLEED,5,11.46154537408289
25908,GLEEDS,6,12.46154537408289
25909,GLEEFUL,7,17.459153511462645
25910,GLEEING,7,19.47990860917978
25911,GLEEK,5,15.831499491295418
25912,GLEEKED,7,22.307540026487985
25913,GLEEKS,6,21.831499491295418
25914,GLEEMAN,7,27.31105677342261
25915,GLEEMEN,7,24.72141567910652
25916,GLEENIE,7,21.98671068720214
25917,GLEES,5,11.612204786175004
25918,GLEET,5,12.40850216509287
25919,GLEETED,7,15.46154537408289
25920,GLEETS,6,15.259624751022839
25921,GLEETY,6,13.40850216509287
25922,GLEG,4,12.944029723610031
25923,GLEGGER,7,16.479557282127193
25924,GLEGLY,6,20.420939270894802
25925,GLEI,4,15.40850216509287
25926,GLEIS,5,21.166010306641606
25927,GLEN,4,14.579305445037873
25928,GLENOID,7,23.433418112536977
25929,GLENS,5,19.02327889230328
25930,GLENT,5,17.178459153459137
25931,GLENTED,7,20.231502362449156
25932,GLENTS,6,20.02958173938911
25933,GLEY,4,13.40850216509287
25934,GLEYED,6,17.46154537408289
25935,GLEYING,7,19.47990860917978
25936,GLEYS,5,17.212302895940898
25937,GLIA,4,12.408547146610097
25938,GLIADIN,7,21.59181880231652
25939,GLIAL,5,20.408547146610097
25940,GLIAS,5,13.408547146610097
25941,GLIB,4,8.742247455879593
25942,GLIBBED,7,13.123293068714899
25943,GLIBBER,7,13.070249859724878
25944,GLIBLY,6,16.022957734012394
25945,GLIBS,5,12.219157003164366
25946,GLID,4,10.439867615464797
25947,GLIDDER,7,12.492910824454817
25948,GLIDE,5,11.492910824454817
25949,GLIDED,6,12.545954033444838
25950,GLIDER,6,12.492910824454817
25951,GLIDERS,7,14.439420521322521
25952,GLIDES,6,12.696613445536952
25953,GLIDING,7,19.287140473093864
25954,GLIFF,5,9.467801932770673
25955,GLIFFS,6,11.467801932770673
25956,GLIFT,5,10.671504553852808
25957,GLIFTS,6,13.522627139782777
25958,GLIKE,5,12.140041737115212
25959,GLIKES,6,13.343744358197347
25960,GLIM,4,7.6926953631997925
25961,GLIME,5,12.763750480234116
25962,GLIMED,6,13.816793689224136
25963,GLIMES,6,13.96745310131625
25964,GLIMING,7,13.792795968563853
25965,GLIMMER,7,13.763750480234116
25966,GLIMPSE,7,19.7095585881202
25967,GLIMS,5,13.11569268940234
25968,GLINT,5,10.670560152508173
25969,GLINTED,7,13.723603361498194
25970,GLINTS,6,13.521682738438143
25971,GLINTY,6,11.670560152508173
25972,GLIOMA,6,15.47990860917978
25973,GLIOMAS,7,16.47990860917978
25974,GLIOSES,7,15.815952388774367
25975,GLIOSIS,7,24.92356342970757
25976,GLISK,5,17.42150934347138
25977,GLISKS,6,23.42150934347138
25978,GLISTEN,7,20.443435209346354
25979,GLISTER,7,17.27263192940135
25980,GLIT,4,8.664001201922643
25981,GLITCH,6,13.92252903001688
25982,GLITCHY,7,14.975572239006901
25983,GLITS,5,11.515123787852612
25984,GLITTER,7,11.664001201922643
25985,GLITZ,5,12.55702059565805
25986,GLITZED,7,16.017469046812337
25987,GLITZES,7,16.16812845890445
25988,GLITZY,6,17.33568149595219
25989,GLOAM,5,19.19645972396421
25990,GLOAMS,6,24.61945705016676
25991,GLOAT,5,16.591758289719372
25992,GLOATED,7,19.64480149870939
25993,GLOATER,7,19.591758289719372
25994,GLOATS,6,19.442880875649344
25995,GLOB,4,8.946062602725428
25996,GLOBAL,6,21.390036049990837
25997,GLOBATE,7,19.193836780838865
25998,GLOBBY,6,10.974756764002578
25999,GLOBE,5,12.274065006570714
26000,GLOBED,6,13.327108215560735
26001,GLOBES,6,13.477767627652849
26002,GLOBI,5,12.024308856682378
26003,GLOBIN,6,14.431714098846646
26004,GLOBING,7,16.09571530076929
26005,GLOBINS,7,18.875687546112054
26006,GLOBOID,7,18.614948410002988
26007,GLOBOSE,7,20.787330562230423
26008,GLOBOUS,7,19.614948410002988
26009,GLOBS,5,12.4229721500102
26010,GLOBULE,7,20.29749756849973
26011,GLOBUS,6,16.12933425843185
26012,GLOBY,5,10.974756764002578
26013,GLOCHID,7,20.328787077189787
26014,GLODE,5,11.86359455952878
26015,GLOGG,5,8.85684393983805
26016,GLOGGS,6,11.85684393983805
26017,GLOIRE,6,11.05304320899002
26018,GLOIRES,7,12.256745830072155
26019,GLOM,4,7.460448451154289
26020,GLOMERA,7,16.382626154118583
26021,GLOMMED,7,13.584546777178632
26022,GLOMS,5,12.883445777356837
26023,GLOMUS,6,14.342401282676484
26024,GLONOIN,7,14.61694095906819
26025,GLOOM,5,7.460448451154289
26026,GLOOMED,7,13.584546777178632
26027,GLOOMS,6,12.883445777356837
26028,GLOOMY,6,10.059602159575551
26029,GLOOP,5,6.053043208990021
26030,GLOOPED,7,14.106086417980041
26031,GLOOPS,6,13.787957558871343
26032,GLOOPY,6,10.05304320899002
26033,GLOP,4,6.053043208990021
26034,GLOPPED,7,14.106086417980041
26035,GLOPPY,6,10.05304320899002
26036,GLOPS,5,13.787957558871343
26037,GLORIA,6,20.797589153677475
26038,GLORIAS,7,21.797589153677475
26039,GLORIED,7,20.106086417980038
26040,GLORIES,7,20.256745830072152
26041,GLORIFY,7,19.803353636705754
26042,GLORY,5,12.05304320899002
26043,GLOSS,5,11.797589153677475
26044,GLOSSA,6,12.797589153677475
26045,GLOSSAE,7,14.744098850545178
26046,GLOSSAL,7,20.797589153677475
26047,GLOSSAS,7,13.797589153677475
26048,GLOSSED,7,14.05433498374963
26049,GLOSSER,7,14.00129177475961
26050,GLOSSES,7,14.204994395841744
26051,GLOSSY,6,15.601389884525503
26052,GLOST,5,14.648711739607444
26053,GLOSTS,6,17.499834325537414
26054,GLOTTAL,7,20.85684393983805
26055,GLOTTIC,7,16.83170410928416
26056,GLOTTIS,7,17.81055135053876
26057,GLOUT,5,9.05304320899002
26058,GLOUTED,7,12.106086417980041
26059,GLOUTS,6,11.90416579491999
26060,GLOVE,5,12.430857817705423
26061,GLOVED,6,13.483901026695444
26062,GLOVER,6,13.430857817705423
26063,GLOVERS,7,15.377367514573127
26064,GLOVES,6,13.634560438787558
26065,GLOVING,7,17.79612994710648
26066,GLOW,4,12.05304320899002
26067,GLOWED,6,14.106086417980041
26068,GLOWER,6,14.05304320899002
26069,GLOWERS,7,15.999552905857724
26070,GLOWFLY,7,23.065480314791955
26071,GLOWING,7,22.12444965307693
26072,GLOWS,5,13.106086417980041
26073,GLOZE,5,15.068049912850347
26074,GLOZED,6,16.121093121840367
26075,GLOZES,6,16.27175253393248
26076,GLOZING,7,23.380028250714417
26077,GLUCAN,6,18.38707183697228
26078,GLUCANS,7,22.83104528423769
26079,GLUCINA,7,23.037610420913527
26080,GLUCOSE,7,24.0790406898821
26081,GLUE,4,10.535527558517161
26082,GLUED,5,11.588570767507182
26083,GLUEING,7,19.60693400260407
26084,GLUEPOT,7,22.53552755851716
26085,GLUER,5,11.535527558517161
26086,GLUERS,6,13.482037255384865
26087,GLUES,5,11.739230179599296
26088,GLUEY,5,13.535527558517161
26089,GLUG,4,8.482037255384865
26090,GLUGGED,7,12.070608022892047
26091,GLUGS,5,11.482037255384865
26092,GLUIER,6,13.535527558517161
26093,GLUIEST,7,16.590352765529268
26094,GLUILY,6,12.676438307724577
26095,GLUING,6,11.606934002604072
26096,GLUISH,6,17.2930357000659
26097,GLUM,4,8.641613976497203
26098,GLUME,5,13.712669093531527
26099,GLUMES,6,14.916371714613662
26100,GLUMLY,6,14.065033220649678
26101,GLUMMER,7,14.712669093531527
26102,GLUMPS,6,19.454774580335474
26103,GLUMPY,6,15.719860230454152
26104,GLUMS,5,14.064611302699753
26105,GLUNCH,6,14.41534430572428
26106,GLUON,5,11.613773812474111
26107,GLUONS,6,16.05774725973952
26108,GLURGE,6,13.735056318956966
26109,GLURGES,7,14.9387589400391
26110,GLUT,4,8.535527558517161
26111,GLUTAEI,7,19.285837986232895
26112,GLUTE,5,10.535527558517161
26113,GLUTEAL,7,20.482037255384867
26114,GLUTEI,6,15.535527558517161
26115,GLUTEN,6,14.706330838462165
26116,GLUTENS,7,19.15030428572757
26117,GLUTES,6,11.739230179599296
26118,GLUTEUS,7,19.311393972059314
26119,GLUTS,5,11.386650144447131
26120,GLUTTED,7,11.588570767507182
26121,GLUTTON,7,15.613773812474111
26122,GLYCAN,6,18.513680685961432
26123,GLYCANS,7,22.95765413322684
26124,GLYCIN,6,17.741221943700133
26125,GLYCINE,7,21.912025223645138
26126,GLYCINS,7,22.18519539096554
26127,GLYCOL,6,17.310444182091686
26128,GLYCOLS,7,24.310444182091686
26129,GLYCOSE,7,24.205649538871253
26130,GLYCYL,6,17.110311602483446
26131,GLYCYLS,7,24.110311602483446
26132,GLYPH,5,15.280710278132801
26133,GLYPHIC,7,22.005880875294643
26134,GLYPHS,6,19.2807102781328
26135,GLYPTAL,7,28.2807102781328
26136,GLYPTIC,7,24.25557044757891
26137,GNAMMA,6,19.904002858310932
26138,GNAR,4,9.938121114055162
26139,GNARL,5,15.361118440257712
26140,GNARLED,7,22.8226638143406
26141,GNARLS,6,22.361118440257712
26142,GNARLY,6,18.838027987542485
26143,GNARR,5,9.938121114055162
26144,GNARRED,7,11.991164323045183
26145,GNARRS,6,11.884630810922866
26146,GNARS,5,11.884630810922866
26147,GNASH,5,12.086998528125193
26148,GNASHED,7,16.61695128439999
26149,GNASHER,7,16.563908075409966
26150,GNASHES,7,16.7676106964921
26151,GNAT,4,10.890799258973221
26152,GNATHAL,7,25.554800460895862
26153,GNATHIC,7,19.279971058057708
26154,GNATS,5,13.74192184490319
26155,GNATTY,6,11.890799258973221
26156,GNAW,4,8.290701149207326
26157,GNAWED,6,10.343744358197347
26158,GNAWER,6,10.290701149207326
26159,GNAWERS,7,12.23721084607503
26160,GNAWING,7,18.36210759329424
26161,GNAWN,5,13.361756266241649
26162,GNAWS,5,9.343744358197347
26163,GNEISS,6,16.592312623416383
26164,GNOCCHI,7,15.242124910537207
26165,GNOMAE,6,15.504664560004436
26166,GNOME,5,12.220707815078185
26167,GNOMES,6,13.42441043616032
26168,GNOMIC,6,13.957007759615152
26169,GNOMISH,7,18.93585500086975
26170,GNOMIST,7,17.786977586799722
26171,GNOMON,6,12.63530419416508
26172,GNOMONS,7,17.079277641430487
26173,GNOSES,6,13.894198642731318
26174,GNOSIS,6,23.001809683664522
26175,GNOSTIC,7,22.116576886791158
26176,GNOW,4,11.742247455879593
26177,GNOWS,5,12.795290664869613
26178,GNU,3,3.692695363199793
26179,GNUS,4,8.468561776741947
26180,GOA,3,11.53871508072935
26181,GOAD,4,13.53871508072935
26182,GOADED,6,15.644801498709391
26183,GOADING,7,22.38598793835842
26184,GOADS,5,14.53871508072935
26185,GOAF,4,14.53871508072935
26186,GOAFS,5,16.53871508072935
26187,GOAL,4,19.53871508072935
26188,GOALED,6,27.000260454812242
26189,GOALIE,6,26.20271628265199
26190,GOALIES,7,27.406418903734124
26191,GOALING,7,25.274122726738902
26192,GOALS,5,26.53871508072935
26193,GOANNA,6,22.384709733134446
26194,GOANNAS,7,23.384709733134446
26195,GOARY,5,16.389837666659318
26196,GOAS,4,12.53871508072935
26197,GOAT,4,15.342515811577378
26198,GOATEE,6,17.34251581157738
26199,GOATEED,7,18.395559020567397
26200,GOATEES,7,18.54621843265951
26201,GOATIER,7,24.34251581157738
26202,GOATISH,7,28.100023953126115
26203,GOATS,5,18.19363839750735
26204,GOATY,5,16.34251581157738
26205,GOB,3,7.696820124583437
26206,GOBAN,5,17.563790898051394
26207,GOBANG,6,19.22779209997404
26208,GOBANGS,7,22.22779209997404
26209,GOBANS,6,22.0077643453168
26210,GOBBED,6,12.077865737418742
26211,GOBBET,6,13.024822528428722
26212,GOBBETS,7,15.875945114358691
26213,GOBBI,5,10.775066378540387
26214,GOBBIER,7,16.775066378540387
26215,GOBBING,7,14.846472822627298
26216,GOBBLE,6,17.909123020524333
26217,GOBBLED,7,18.962166229514352
26218,GOBBLER,7,18.909123020524333
26219,GOBBLES,7,19.112825641606467
26220,GOBBO,5,11.589839518318843
26221,GOBBY,5,9.725514285860587
26222,GOBIES,6,16.97876899962252
26223,GOBIID,6,15.550932792082541
26224,GOBIIDS,7,16.55093279208254
26225,GOBIOID,7,17.55093279208254
26226,GOBLET,6,19.909123020524333
26227,GOBLETS,7,22.760245606454305
26228,GOBLIN,6,15.572027299518377
26229,GOBLINS,7,20.016000746783785
26230,GOBO,4,11.589839518318843
26231,GOBOES,6,18.793542139400977
26232,GOBONEE,7,18.8388890522208
26233,GOBONY,6,16.774172190255836
26234,GOBOS,5,18.3343854630063
26235,GOBS,4,11.173729671868209
26236,GOBURRA,7,15.955347952677675
26237,GOBY,4,9.725514285860587
26238,GOD,3,9.561308872396767
26239,GODDAM,6,17.969811037489634
26240,GODDAMN,7,18.969811037489634
26241,GODDAMS,7,23.392808363692183
26242,GODDED,6,11.667395290376808
26243,GODDEN,6,14.78515536133179
26244,GODDENS,7,19.2291288085972
26245,GODDESS,7,11.818054702468922
26246,GODDING,7,18.40858173002583
26247,GODET,5,12.614352081386787
26248,GODETIA,7,22.358898026074243
26249,GODETS,6,15.465474667316757
26250,GODHEAD,7,19.984728116549242
26251,GODHOOD,7,21.169939599875473
26252,GODLESS,7,23.173513658571768
26253,GODLIER,7,23.22531007431941
26254,GODLIKE,7,23.701350609511977
26255,GODLILY,7,22.366220823526827
26256,GODLING,7,21.29671651840632
26257,GODLY,5,19.038218419681538
26258,GODOWN,6,27.38987213097983
26259,GODOWNS,7,31.83384557824524
26260,GODROON,7,18.843257747435853
26261,GODS,4,10.561308872396767
26262,GODSEND,7,19.412724320708676
26263,GODSHIP,7,18.507818569264472
26264,GODSLOT,7,22.614352081386784
26265,GODSO,5,17.30585481708422
26266,GODSON,6,20.384101071041172
26267,GODSONS,7,24.82807451830658
26268,GODSOS,6,24.050400761771677
26269,GODWARD,7,16.483837902413647
26270,GODWIT,6,20.22531007431941
26271,GODWITS,7,23.07643266024938
26272,GOE,3,9.803800730848028
26273,GOEL,4,16.212302895940898
26274,GOELS,5,23.212302895940898
26275,GOER,4,10.803800730848028
26276,GOERS,5,12.750310427715732
26277,GOES,4,11.007503351930163
26278,GOETIC,6,19.582461631142166
26279,GOETIES,7,21.00750335193016
26280,GOETY,5,12.803800730848028
26281,GOEY,4,12.803800730848028
26282,GOFER,5,11.243668346312825
26283,GOFERS,6,13.190178043180529
26284,GOFF,4,8.579667144390182
26285,GOFFED,6,11.296711555302846
26286,GOFFER,6,11.243668346312825
26287,GOFFERS,7,13.190178043180529
26288,GOFFING,7,16.45487431932512
26289,GOFFS,5,10.579667144390182
26290,GOGGA,5,11.607601461696058
26291,GOGGAS,6,12.607601461696058
26292,GOGGLE,6,18.016103626788926
26293,GOGGLED,7,19.069146835778945
26294,GOGGLER,7,19.016103626788926
26295,GOGGLES,7,19.21980624787106
26296,GOGGLY,6,15.08451100898083
26297,GOGLET,6,20.016103626788926
26298,GOGLETS,7,22.867226212718897
26299,GOGO,4,11.411402192544088
26300,GOGOS,5,18.155948137231544
26301,GOIER,5,10.803800730848028
26302,GOIEST,6,13.858625937860133
26303,GOING,5,8.87520717493494
26304,GOINGS,6,11.87520717493494
26305,GOITER,6,10.803800730848028
26306,GOITERS,7,12.750310427715732
26307,GOITRE,6,9.803800730848028
26308,GOITRED,7,10.856843939838049
26309,GOITRES,7,11.007503351930163
26310,GOLD,4,10.85684393983805
26311,GOLDARN,7,19.035968929613304
26312,GOLDBUG,7,17.746286437387184
26313,GOLDEN,6,16.080690428773075
26314,GOLDENS,7,20.52466387603848
26315,GOLDER,6,12.909887148828071
26316,GOLDEST,7,15.964712355840176
26317,GOLDEYE,7,17.90988714882807
26318,GOLDIER,7,21.632710353380205
26319,GOLDISH,7,25.39021849492894
26320,GOLDS,5,11.85684393983805
26321,GOLDURN,7,20.988647074531364
26322,GOLDY,5,13.70796652576802
26323,GOLE,4,11.26534610493092
26324,GOLEM,5,16.336401221965243
26325,GOLEMS,6,21.75939854816779
26326,GOLES,5,12.469048726013055
26327,GOLF,4,9.85684393983805
26328,GOLFED,6,12.573888350750714
26329,GOLFER,6,12.520845141760693
26330,GOLFERS,7,14.467354838628397
26331,GOLFING,7,17.732051114772993
26332,GOLFS,5,11.85684393983805
26333,GOLIARD,7,17.320216293460252
26334,GOLIAS,6,14.265391086448147
26335,GOLIATH,7,18.733193019218817
26336,GOLLAN,6,18.2798412660406
26337,GOLLAND,7,21.75675081332537
26338,GOLLANS,7,22.723814713306005
26339,GOLLAR,6,15.70796652576802
26340,GOLLARS,7,17.654476222635722
26341,GOLLER,6,12.26534610493092
26342,GOLLERS,7,14.211855801798624
26343,GOLLIED,7,12.573888350750712
26344,GOLLIES,7,12.724547762842827
26345,GOLLOP,6,6.90988714882807
26346,GOLLOPS,7,14.644801498709391
26347,GOLLY,5,8.333753487122822
26348,GOLOSH,6,16.654433093515525
26349,GOLOSHE,7,20.1313426408003
26350,GOLP,4,6.060546560920184
26351,GOLPE,5,13.060546560920184
26352,GOLPES,6,14.264249182002319
26353,GOLPS,5,13.795460910801506
26354,GOMBEEN,7,15.710011656802587
26355,GOMBO,5,12.104225366747706
26356,GOMBOS,6,18.84877131143516
26357,GOMBRO,6,15.81035968143356
26358,GOMBROS,7,22.554905626121016
26359,GOMER,5,12.282261090046621
26360,GOMERAL,7,23.13338367597659
26361,GOMEREL,7,19.69076325513949
26362,GOMERIL,7,17.946262291969262
26363,GOMERS,6,14.228770786914325
26364,GOMOKU,6,11.486315038181344
26365,GOMOKUS,7,16.2621814517235
26366,GOMPA,5,18.016931817320636
26367,GOMPAS,6,19.016931817320636
26368,GOMUTI,6,13.317292390992339
26369,GOMUTIS,7,19.074800532541076
26370,GOMUTO,6,14.317292390992339
26371,GOMUTOS,7,21.061838335679795
26372,GON,3,6.88204698480498
26373,GONAD,5,14.305044311007528
26374,GONADAL,7,24.305044311007528
26375,GONADIC,7,23.859571624843824
26376,GONADS,6,15.305044311007528
26377,GONDOLA,7,25.16950788262851
26378,GONE,4,11.052850264749983
26379,GONEF,5,12.716851466672626
26380,GONEFS,6,14.716851466672626
26381,GONER,5,12.052850264749983
26382,GONERS,6,13.999359961617687
26383,GONG,4,8.546048186727623
26384,GONGED,6,12.134618954234805
26385,GONGING,7,15.468577216744503
26386,GONGS,5,11.546048186727623
26387,GONGYO,6,12.749750807809757
26388,GONGYOS,7,19.494296752497213
26389,GONIA,5,16.0339981716567
26390,GONIDIA,7,25.58573099874101
26391,GONIDIC,7,23.619845954347696
26392,GONIF,5,13.093252957817278
26393,GONIFF,6,13.093252957817278
26394,GONIFFS,7,15.093252957817278
26395,GONIFS,6,15.093252957817278
26396,GONION,6,13.367698480926197
26397,GONIUM,6,12.395538644949289
26398,GONK,4,8.828556681672683
26399,GONKS,5,14.828556681672683
26400,GONNA,5,12.305044311007528
26401,GONOF,5,14.736159652304085
26402,GONOFS,6,16.736159652304085
26403,GONOPH,6,14.76409396960996
26404,GONOPHS,7,18.76409396960996
26405,GONOPOD,7,17.717801380310668
26406,GONS,4,11.326020432070388
26407,GONYS,5,12.791934133633049
26408,GONYSES,7,15.199339375797319
26409,GONZO,5,19.489648446501036
26410,GOO,3,3.803800730848029
26411,GOOBER,6,12.024822528428722
26412,GOOBERS,7,13.971332225296425
26413,GOOBIES,7,16.97876899962252
26414,GOOBY,5,9.725514285860587
26415,GOOD,4,9.561308872396767
26416,GOODBY,6,14.125530592191078
26417,GOODBYE,7,17.125530592191076
26418,GOODBYS,7,17.929331323039108
26419,GOODIE,6,19.33717528593892
26420,GOODIER,7,20.33717528593892
26421,GOODIES,7,20.540877907021052
26422,GOODISH,7,24.09468342748766
26423,GOODLY,6,19.038218419681538
26424,GOODMAN,7,25.836781810957593
26425,GOODMEN,7,23.247140716641503
26426,GOODS,5,10.561308872396767
26427,GOODY,5,12.412431458326736
26428,GOOEY,5,12.803800730848028
26429,GOOF,4,8.579667144390182
26430,GOOFED,6,11.296711555302846
26431,GOOFIER,7,18.38346787523821
26432,GOOFILY,7,17.524378624445625
26433,GOOFING,7,16.45487431932512
26434,GOOFS,5,10.579667144390182
26435,GOOFY,5,10.526176841257886
26436,GOOG,4,7.607601461696058
26437,GOOGLE,6,18.016103626788926
26438,GOOGLED,7,19.069146835778945
26439,GOOGLES,7,19.21980624787106
26440,GOOGLY,6,15.08451100898083
26441,GOOGOL,6,12.464445401534109
26442,GOOGOLS,7,19.464445401534107
26443,GOOGS,5,10.607601461696058
26444,GOOIER,6,10.803800730848028
26445,GOOIEST,7,13.858625937860133
26446,GOOILY,6,9.944711480055444
26447,GOOK,4,5.007503351930163
26448,GOOKS,5,11.007503351930163
26449,GOOKY,5,7.5430309104473245
26450,GOOL,4,4.85684393983805
26451,GOOLD,5,10.85684393983805
26452,GOOLDS,6,11.85684393983805
26453,GOOLEY,6,14.26534610493092
26454,GOOLEYS,7,18.069146835778948
26455,GOOLIE,6,11.520845141760692
26456,GOOLIES,7,12.724547762842827
26457,GOOLS,5,11.85684393983805
26458,GOOLY,5,8.333753487122822
26459,GOOMBAH,7,17.655179420277705
26460,GOOMBAY,7,17.43104583381986
26461,GOON,4,6.88204698480498
26462,GOONDA,6,12.358956532089753
26463,GOONDAS,7,13.358956532089753
26464,GOONEY,6,14.052850264749983
26465,GOONEYS,7,17.856650995598013
26466,GOONIE,6,14.289452226969248
26467,GOONIER,7,15.289452226969248
26468,GOONIES,7,15.493154848051383
26469,GOONS,5,11.326020432070388
26470,GOONY,5,8.98813340278502
26471,GOOP,4,4.803800730848029
26472,GOOPIER,7,12.803800730848028
26473,GOOPS,5,12.53871508072935
26474,GOOPY,5,8.803800730848028
26475,GOOR,4,8.803800730848028
26476,GOORAL,6,19.654923316777996
26477,GOORALS,7,26.654923316777996
26478,GOORIE,6,17.803800730848028
26479,GOORIES,7,19.00750335193016
26480,GOOROO,6,13.803800730848028
26481,GOOROOS,7,20.548346675535484
26482,GOORS,5,10.750310427715732
26483,GOORY,5,10.803800730848028
26484,GOOS,4,10.548346675535484
26485,GOOSE,5,11.752049296617619
26486,GOOSED,6,12.80509250560764
26487,GOOSERY,7,14.752049296617619
26488,GOOSES,6,12.955751917699754
26489,GOOSEY,6,14.752049296617619
26490,GOOSEYS,7,18.55585002746565
26491,GOOSIER,7,22.30585481708422
26492,GOOSIES,7,22.509557438166354
26493,GOOSING,7,20.377261261171135
26494,GOOSY,5,14.352147406383512
26495,GOPAK,5,20.531280321199414
26496,GOPAKS,6,26.531280321199414
26497,GOPHER,6,13.08451100898083
26498,GOPHERS,7,15.031020705848533
26499,GOPIK,5,7.85684393983805
26500,GOPURA,6,13.654923316777998
26501,GOPURAM,7,20.063425481870865
26502,GOPURAS,7,14.654923316777998
26503,GOR,3,8.803800730848028
26504,GORA,4,11.654923316777998
26505,GORAL,5,19.654923316777996
26506,GORALS,6,26.654923316777996
26507,GORAMY,6,20.662579190292128
26508,GORAS,5,12.654923316777998
26509,GORCOCK,7,27.012851649387212
26510,GORCROW,7,24.861189053402327
26511,GORDITA,7,21.587170496320343
26512,GORE,4,9.803800730848028
26513,GORED,5,10.856843939838049
26514,GORES,5,11.007503351930163
26515,GORGE,5,13.003329491287833
26516,GORGED,6,14.056372700277853
26517,GORGER,6,14.003329491287833
26518,GORGERS,7,15.949839188155536
26519,GORGES,6,14.207032112369967
26520,GORGET,6,15.003329491287833
26521,GORGETS,7,17.854452077217804
26522,GORGIA,6,20.063470463388096
26523,GORGIAS,7,21.063470463388096
26524,GORGING,7,17.39033096278755
26525,GORGIO,6,14.31892451870064
26526,GORGIOS,7,21.063470463388096
26527,GORGON,6,17.349848917575653
26528,GORGONS,7,21.793822364841063
26529,GORHEN,6,18.987041116594966
26530,GORHENS,7,23.431014563860373
26531,GORI,4,12.803800730848028
26532,GORIER,6,18.803800730848028
26533,GORIEST,7,21.858625937860133
26534,GORILLA,7,22.46780193277067
26535,GORILY,6,17.944711480055442
26536,GORING,6,16.87520717493494
26537,GORINGS,7,19.87520717493494
26538,GORIS,5,18.561308872396765
26539,GORM,4,12.974604010793032
26540,GORMAND,7,28.28301304937322
26541,GORMED,6,19.098702336817375
26542,GORMIER,7,21.00329817207018
26543,GORMING,7,19.074704616157092
26544,GORMS,5,18.39760133699558
26545,GORMY,5,15.573757719214294
26546,GORP,4,14.803800730848028
26547,GORPED,6,22.85684393983805
26548,GORPING,7,20.875207174934943
26549,GORPS,5,22.53871508072935
26550,GORSE,5,11.954013048797867
26551,GORSEDD,7,13.007056257787887
26552,GORSES,6,13.157715669880002
26553,GORSIER,7,22.50781856926447
26554,GORSOON,7,20.57310262636014
26555,GORSY,5,14.55411115856376
26556,GORY,4,10.803800730848028
26557,GOS,3,10.548346675535484
26558,GOSH,4,14.548346675535484
26559,GOSHAWK,7,27.160551461710487
26560,GOSHT,5,16.21234787745813
26561,GOSHTS,6,19.0634704633881
26562,GOSLET,6,25.956848840628354
26563,GOSLETS,7,28.807971426558325
26564,GOSLING,7,23.28375432154504
26565,GOSPEL,6,31.691763190509675
26566,GOSPELS,7,38.691763190509675
26567,GOSPODA,7,27.040769166965543
26568,GOSPORT,7,25.283261025416806
26569,GOSS,4,10.548346675535484
26570,GOSSAN,6,16.971344001738032
26571,GOSSANS,7,21.41531744900344
26572,GOSSE,5,11.752049296617619
26573,GOSSED,6,12.80509250560764
26574,GOSSES,6,12.955751917699754
